id,date,user,user_id,user_displayname,user_rawDescription,user_created,user_followersCount,user_friendsCount,user_statusesCount,user_favouritesCount,user_listedCount,user_mediaCount,user_location,user_protected,user_verified,user_blue,user_blueType,user_descriptionLinks,user_pinnedIds,lang,rawContent,replyCount,retweetCount,likeCount,quoteCount,bookmarkedCount,conversationId,hashtags,cashtags,mentionedUsers_ids,mentionedUsers_usernames,viewCount,quotedTweet_id,quotedTweet_date,quotedTweet_user_id,quotedTweet_user_username,place,inReplyToTweetId,inReplyToUser,sourceLabel,media_photos_count,media_videos_count,media_animated_count
1834236045598056867,2024-09-12 14:22:06+00:00,traficogt,93938886,traficoGT,Noticias de ciudad de Guatemala,2009-12-01 20:42:19+00:00,314368,137,52385,3471,291,1292,Guatemala,,False,False,,0,,es,Es comprensible la resolución... El ruso sabe de engrasar maquinaria.,0,0,1,0,0,1834236045598056867,,,,,393.0,1834029142565658846,2024-09-12 00:39:56+00:00,976875408,monymmorales,,,,Twitter for Android,0,0,0
1834029142565658846,2024-09-12 00:39:56+00:00,monymmorales,976875408,Mony,"Iglesia y estado son asunto separado.
Católica 
#SuMenteMeOlvidó, pero su corazón siempre me recordó.  
#Guatemala 
#DonaciónDeÓrganos

#GraciasPorEstar",2012-11-28 20:16:36+00:00,5502,4887,180436,274770,24,16644,Guatemala #Frijolandia ,,False,False,,0,1794803010935431533,es,"La corrupción de la @CC_Guatemala
es descarada, falsificación de documentos y obligaron a extenderles DPI.
https://t.co/0J24ZCXJ2c",0,56,84,4,1,1834029142565658846,,,783345301256073216,CC_Guatemala,1587.0,,,,,,,,Twitter for Android,0,0,0
1834039491826180424,2024-09-12 01:21:04+00:00,animaldgalaccia,1730828822029750272,Jairo De La Nada,Sancarlista. Estudiante de filosofía. Ideológicamente socialista liberal (en construcción). Columnista en FGER/Maya K'at. Opiniones personales.,2023-12-02 05:58:56+00:00,571,158,8875,25257,2,1013,Macondo,,False,False,,1,1830424083143512559,qme,"@PNCdeGuatemala @mingobguate @FJimenezmingob @diegoedeleon @amilcarmontejo @traficogt 

🚨🚨🚨🚨🚨",0,0,1,0,0,1834039491826180424,,,"130315077,89030065,1744119413383598080,264999518,372126670,93938886","PNCdeGuatemala,mingobguate,FJimenezmingob,diegoedeleon,amilcarmontejo,traficogt",91.0,,,,,,,PNCdeGuatemala,Twitter for iPhone,0,0,0
1833963729136091179,2024-09-11 20:20:01+00:00,EstacionDobleA,1802661334355456000,Estación Doble A,Si no ayuda no estorbe y no chingue.,2024-06-17 11:16:06+00:00,18,192,450,30,0,11,,,False,False,,0,,qam,@amilcarmontejo @AztecaNoticiaGT @BancadaSemilla @BArevalodeLeon @diputadojp @EmisorasUnidas @eP_investiga @ImpactoNoticiGT @lahoragt @mingobguate @PrensaComunitar @Transito_mixco @DGTguate @PMT_VILLANUEVA @InfoTransitoGt @traficogt @PMT_SanJuanSac @PMTSanLucasSac @YenerPlaza,0,0,0,0,0,1833963727575781534,,,"372126670,221932544,1168163337521287168,945378369818058752,1710101239638147072,40256008,1767300056569315328,985701337911480322,168557941,89030065,257722705,1678445045425291264,2601316155,608213660,269417598,93938886,1385703566321532931,481334891,317375706","amilcarmontejo,AztecaNoticiaGT,BancadaSemilla,BArevalodeLeon,diputadojp,EmisorasUnidas,eP_investiga,ImpactoNoticiGT,lahoragt,mingobguate,PrensaComunitar,Transito_mixco,DGTguate,PMT_VILLANUEVA,InfoTransitoGt,traficogt,PMT_SanJuanSac,PMTSanLucasSac,YenerPlaza",46.0,,,,,,1833963727575781534,EstacionDobleA,Twitter for Android,0,0,0
1833665391698092330,2024-09-11 00:34:31+00:00,CubReserva,1155617398675988481,CUB Reserva Kanajuyu Z 16,"Preocupados por el medio ambiente!
Somos una reserva ecológica y pulmón de la ciudad!",2019-07-28 23:13:52+00:00,170,166,214,326,0,75,,,False,False,,0,,es,"@soy_502 @AztecaNoticiaGT @CONAPgt @DenunciaEMPAGUA @muniguate @GuatemalaGob @Guatevision_tv @pattyo502 @karinapazGt @Josechic86 @vecinosz16 URGENTE zona 16 en deterioro por  tala inmoderada, el tráfico es desesperante @traficogt @EmisorasUnidas @eP_investiga @IsaPaiz_",0,0,1,0,0,1833664431084949711,,,"1687984068,221932544,1320661748,1474213123544469523,94355727,495102115,43971175,4353722955,46398081,1545610440780169216,1831093180407627776,93938886,40256008,1767300056569315328,128738653","soy_502,AztecaNoticiaGT,CONAPgt,DenunciaEMPAGUA,muniguate,GuatemalaGob,Guatevision_tv,pattyo502,karinapazGt,Josechic86,vecinosz16,traficogt,EmisorasUnidas,eP_investiga,IsaPaiz_",171.0,,,,,,1833664431084949711,CubReserva,Twitter for Android,0,0,0
1833664000220893559,2024-09-11 00:29:00+00:00,Alejandro2024gt,730220333576282112,Alejandro Alvarez,,2016-05-11 02:17:49+00:00,2,7,390,4,0,101,,,False,False,,0,,es,"@amilcarmontejo @PMTMuniGuate @Noti7Guatemala @NuestroDiario @T13Noticias @AztecaGuate @traficogt hay avenidas y calles (11 avenida 8 a la 12 calle) sin luz, semáforo y sin agentes de emetra .",0,0,0,0,0,1833664000220893559,,,"372126670,526921529,151154260,51154192,112886016,331955131,93938886","amilcarmontejo,PMTMuniGuate,Noti7Guatemala,NuestroDiario,T13Noticias,AztecaGuate,traficogt",58.0,,,,,,,amilcarmontejo,Twitter for Android,0,0,0
1833611884664156200,2024-09-10 21:01:54+00:00,JulyPonce21,3012525020,NegroCorazón,🌱,2015-02-07 15:53:17+00:00,208,292,3069,32741,0,353,,,False,False,,0,1414027750357229571,es,"Favor compartir  
El vive el zona 7 Bethania 
@traficogt @amilcarmontejo @PNCdeGuatemala #urgente #Desaparecido https://t.co/LcIJv0Ffsj",0,0,0,1,0,1833611884664156200,"urgente,Desaparecido",,"93938886,372126670,130315077","traficogt,amilcarmontejo,PNCdeGuatemala",92.0,,,,,,,,Twitter for Android,1,0,0
1833538957847761270,2024-09-10 16:12:07+00:00,CubReserva,1155617398675988481,CUB Reserva Kanajuyu Z 16,"Preocupados por el medio ambiente!
Somos una reserva ecológica y pulmón de la ciudad!",2019-07-28 23:13:52+00:00,170,166,214,326,0,75,,,False,False,,0,,es,@traficogt @_ojoconmipisto @soy_502 @AztecaNoticiaGT @AztecaNoticiaGT @muniguate @CONAPgt @DenunciaEMPAGUA @EmisorasUnidas @eP_investiga @luisvengt @samuel_pz @Josechic86 @CiudadCayala @marnguate @karinapazGt @vecinosz16 es importante ponerle atención a los vecinos de z 16 https://t.co/vRDMtvj36F,0,1,2,0,0,1833538957847761270,,,"93938886,1915801717,1687984068,221932544,221932544,94355727,1320661748,1474213123544469523,40256008,1767300056569315328,1323798164,338653885,1545610440780169216,1278112748241653760,498970290,46398081,1831093180407627776","traficogt,_ojoconmipisto,soy_502,AztecaNoticiaGT,AztecaNoticiaGT,muniguate,CONAPgt,DenunciaEMPAGUA,EmisorasUnidas,eP_investiga,luisvengt,samuel_pz,Josechic86,CiudadCayala,marnguate,karinapazGt,vecinosz16",146.0,,,,,,,traficogt,Twitter for Android,0,1,0
1833482764139516067,2024-09-10 12:28:50+00:00,AlexDeL92022343,1311834124450172928,LANARANJAMECANICA,Nativo de San Goloteo El Chiquito. Experto en irme a la chingada antes que me lo tengan que pedir. #GuatemalaCity 🇬🇹,2020-10-02 01:03:54+00:00,656,940,84406,7604,1,3647,Guatemala,,False,False,,0,1580392961195462656,es,@piero_coen @FJimenezmingob @traficogt @mingobguate @PNCdeGuatemala @DiariodeCA @AGN_noticias @Radio_TGW @GuatemalaGob Son pajas la mota ahora ya no vale nada,0,0,0,0,0,1833149672602366205,,,"2460672423,1744119413383598080,93938886,89030065,130315077,260318585,235332308,145724847,495102115","piero_coen,FJimenezmingob,traficogt,mingobguate,PNCdeGuatemala,DiariodeCA,AGN_noticias,Radio_TGW,GuatemalaGob",101.0,,,,,,1833163073567248854,piero_coen,Twitter for Android,0,0,0
1833369023083360262,2024-09-10 04:56:52+00:00,Bullgarrafuerte,1747398811792687104,José Aldana,,2024-01-16 23:22:01+00:00,1,4,787,246,0,1,Guatemala,,False,False,,0,,es,"@erwin_fern84019 @piero_coen @FJimenezmingob @traficogt @mingobguate @PNCdeGuatemala @DiariodeCA @AGN_noticias @Radio_TGW @GuatemalaGob ayyyy te arde que fumen mota, mejor segui chimando bebes.",0,0,0,0,0,1833149672602366205,,,"1816584656868831234,2460672423,1744119413383598080,93938886,89030065,130315077,260318585,235332308,145724847,495102115","erwin_fern84019,piero_coen,FJimenezmingob,traficogt,mingobguate,PNCdeGuatemala,DiariodeCA,AGN_noticias,Radio_TGW,GuatemalaGob",81.0,,,,,,1833165720688935030,erwin_fern84019,Twitter Web App,0,0,0
1833297291127476341,2024-09-10 00:11:49+00:00,dbeatrizmb,3303444667,Dora Beatriz Molina,,2015-08-01 14:01:39+00:00,1320,681,54177,571540,8,41,,,False,False,,0,,es,@luisficarpediem @traficogt Trabajo tiene la muerte con la plaga de motoristas.,0,0,0,0,0,1833295367493828798,,,"33607101,93938886","luisficarpediem,traficogt",98.0,,,,,,1833295367493828798,luisficarpediem,Twitter for iPhone,0,0,0
1833295367493828798,2024-09-10 00:04:11+00:00,luisficarpediem,33607101,Luis FIGUEROA,"Periodista, objetivista, por la libertad y la razón",2009-04-20 18:18:11+00:00,5007,384,54417,33470,92,4453,Guatemala,,False,True,,1,,es,Muy oportuno ahora que estoy en el @traficogt https://t.co/4PSuCAgK2g,1,1,4,0,0,1833295367493828798,,,93938886,traficogt,249.0,,,,,,,,Twitter for iPhone,1,0,0
1833230834649993598,2024-09-09 19:47:45+00:00,traficogt,93938886,traficoGT,Noticias de ciudad de Guatemala,2009-12-01 20:42:19+00:00,314368,137,52385,3471,291,1292,Guatemala,,False,False,,0,,es,"Los corruptos rescatando lo que se les había perdido.  Y SI, los jueces y magistrados deben ser responsables de sus actos.",0,35,73,0,0,1833230834649993598,,,,,3058.0,1833228729977610428,2024-09-09 19:39:23+00:00,257722705,PrensaComunitar,,,,Twitter for Android,0,0,0
1833228729977610428,2024-09-09 19:39:23+00:00,PrensaComunitar,257722705,Prensa Comunitaria Km169,"Agencia de noticias desde las ciencias sociales, periodismo comunitario e indígena, arte y feminismos. Contamos la realidad desde nuestras propias narrativas.",2011-02-26 01:30:17+00:00,98416,8080,115246,22056,530,72237,Guatemala,,False,True,,1,,es,"#URGENTE 🚨 Nuevo juez de extinción de dominio resuelve a favor de Giovanni Orellana

EL juez Jaime Delmar González niega la solicitud para que el apartamento entregado a Eddy Orellana por un supuesto “amaño de Cortes” pase a favor del Estado.

📸 Prensa Comunitaria https://t.co/eHj6sWQEW0",19,85,68,13,3,1833228729977610428,URGENTE,,,,10656.0,,,,,,,,Twitter for iPhone,1,0,0
1833171131727032574,2024-09-09 15:50:31+00:00,sor_monroy,942309354,Juaquin,soy chapín 🇬🇹🇬🇹🇬🇹🇬🇹🇬🇹🇬🇹 a mucho orgullo  💖💖💖💖💖💖💖💖💖,2012-11-11 21:57:18+00:00,117,372,13579,12118,1,520,,,False,False,,0,,es,@piero_coen @FJimenezmingob @traficogt @mingobguate @PNCdeGuatemala @DiariodeCA @AGN_noticias @Radio_TGW @GuatemalaGob Medicinal 🤣🤣,0,0,1,0,0,1833149672602366205,,,"2460672423,1744119413383598080,93938886,89030065,130315077,260318585,235332308,145724847,495102115","piero_coen,FJimenezmingob,traficogt,mingobguate,PNCdeGuatemala,DiariodeCA,AGN_noticias,Radio_TGW,GuatemalaGob",283.0,,,,,,1833163073567248854,piero_coen,Twitter for Android,0,0,0
1833167775948267861,2024-09-09 15:37:11+00:00,MMiaumersons,889303115710836736,Rafa,,2017-07-24 01:56:00+00:00,127,1111,3745,21548,3,493,,,False,False,,0,,es,@erwin_fern84019 @piero_coen @FJimenezmingob @traficogt @mingobguate @PNCdeGuatemala @DiariodeCA @AGN_noticias @Radio_TGW @GuatemalaGob Son billones los que se pierden de impuestos en USA es legal pueden ser clientes. Que de todos modos ya se siembra y se les vende pero solo el narco recibe,0,0,1,0,0,1833149672602366205,,,"1816584656868831234,2460672423,1744119413383598080,93938886,89030065,130315077,260318585,235332308,145724847,495102115","erwin_fern84019,piero_coen,FJimenezmingob,traficogt,mingobguate,PNCdeGuatemala,DiariodeCA,AGN_noticias,Radio_TGW,GuatemalaGob",111.0,,,,,,1833165720688935030,erwin_fern84019,Twitter for Android,0,0,0
1833165720688935030,2024-09-09 15:29:01+00:00,erwin_fern84019,1816584656868831234,Erwin Fernández,,2024-07-25 21:22:04+00:00,3,0,228,3927,0,151,,,False,False,,0,,es,@piero_coen @FJimenezmingob @traficogt @mingobguate @PNCdeGuatemala @DiariodeCA @AGN_noticias @Radio_TGW @GuatemalaGob sos o te hacés🤔,2,0,2,0,0,1833149672602366205,,,"2460672423,1744119413383598080,93938886,89030065,130315077,260318585,235332308,145724847,495102115","piero_coen,FJimenezmingob,traficogt,mingobguate,PNCdeGuatemala,DiariodeCA,AGN_noticias,Radio_TGW,GuatemalaGob",192.0,,,,,,1833163073567248854,piero_coen,Twitter for Android,0,0,0
1833164002769154418,2024-09-09 15:22:11+00:00,rivera_bambu,103742299,Belcebú,Ante dios y el mundo tengo que hacer prevalecer mi voluntad.,2010-01-11 03:21:57+00:00,261,327,7087,29923,0,197,"Cuna de la Corrupción, Guate.",,False,False,,0,,es,@FJimenezmingob @traficogt @mingobguate @PNCdeGuatemala @DiariodeCA @AGN_noticias @Radio_TGW @GuatemalaGob Legalícenla!,0,0,0,0,0,1833149672602366205,,,"1744119413383598080,93938886,89030065,130315077,260318585,235332308,145724847,495102115","FJimenezmingob,traficogt,mingobguate,PNCdeGuatemala,DiariodeCA,AGN_noticias,Radio_TGW,GuatemalaGob",61.0,,,,,,1833149672602366205,FJimenezmingob,Twitter for iPhone,0,0,0
1833163073567248854,2024-09-09 15:18:29+00:00,piero_coen,2460672423,Piero Coen ⚡️,🔸 Helping Latinos access financial services through #Bitcoin ⚡️ 🔸Co-founder @osmowallet,2014-04-04 19:32:24+00:00,1993,1016,1656,12314,34,85,LATAM,,False,True,,1,1404983429968564231,es,@FJimenezmingob @traficogt @mingobguate @PNCdeGuatemala @DiariodeCA @AGN_noticias @Radio_TGW @GuatemalaGob Véndanla y recauden impuestos.,3,3,72,0,0,1833149672602366205,,,"1744119413383598080,93938886,89030065,130315077,260318585,235332308,145724847,495102115","FJimenezmingob,traficogt,mingobguate,PNCdeGuatemala,DiariodeCA,AGN_noticias,Radio_TGW,GuatemalaGob",3034.0,,,,,,1833149672602366205,FJimenezmingob,Twitter for iPhone,0,0,0
1833151842772992423,2024-09-09 14:33:52+00:00,contreras_tani,3160454737,tania contreras,,2015-04-17 03:02:02+00:00,44,200,2585,2301,0,346,,,False,False,,0,,es,@amilcarmontejo @traficogt apoyo en la 7 avenida y cuarta calle zona 9 ya que no funciona ningun semaforo y es un caos vehicular,0,0,0,0,0,1833151842772992423,,,"372126670,93938886","amilcarmontejo,traficogt",23.0,,,,,,,amilcarmontejo,Twitter for Android,0,0,0
1833095032829518142,2024-09-09 10:48:07+00:00,express_foto,723873907,El Express,"Noticias de tu municipio Mixco,Villa Nueva,Petapa,Villa Canales,Fraijanes ,Amatitlan,Escuintla Antigua Guatemala y clubes de Motocicletas y Más...",2012-07-29 11:52:48+00:00,4391,355,25054,2104,29,19374,Guatemala,,False,False,,1,,es,"#Guatemala 

Se reporta bus volcado en la Av. Bolívar y 33 calle zona 8. @traficogt @amilcarmontejo /@soy_502 @prensa_libre https://t.co/8zkwhY55Xh",0,0,2,0,0,1833095032829518142,Guatemala,,"93938886,372126670,1687984068,38687143","traficogt,amilcarmontejo,soy_502,prensa_libre",105.0,,,,,,,,Twitter for iPhone,0,1,0
1832978253738303569,2024-09-09 03:04:05+00:00,express_foto,723873907,El Express,"Noticias de tu municipio Mixco,Villa Nueva,Petapa,Villa Canales,Fraijanes ,Amatitlan,Escuintla Antigua Guatemala y clubes de Motocicletas y Más...",2012-07-29 11:52:48+00:00,4391,355,25054,2104,29,19374,Guatemala,,False,False,,1,,es,"#Guatemala 

Habilitado el paso en el km 11.5 carretera a #ElSalvador @traficogt https://t.co/eXAfK8UcXt",0,0,2,0,0,1832978253738303569,"Guatemala,ElSalvador",,93938886,traficogt,164.0,,,,,,,,Twitter for iPhone,0,1,0
1832855104464290053,2024-09-08 18:54:44+00:00,CubReserva,1155617398675988481,CUB Reserva Kanajuyu Z 16,"Preocupados por el medio ambiente!
Somos una reserva ecológica y pulmón de la ciudad!",2019-07-28 23:13:52+00:00,170,166,214,326,0,75,,,False,False,,0,,es,"@EmisorasUnidas @_ojoconmipisto @soy_502 @pattyo502 @CONAPgt @marnguate @Guatevision_tv @PublinewsGT @AztecaNoticiaGT @eP_investiga @vecinosz16 @luisvengt @QuorumGT @TN23NOTICIAS @traficogt @karinapazGt @Josechic86 @samuel_pz @mmendoza_GT @TelediarioGT @GuatemalaGob @NilrilesoR @oco_motora @Alex_balsells @lahoragt @JLFont001 @jpdardon @justiciayagt @Zoom_502gt @PlazaPublicaGT  tráfico  imposible en z 16, se está saturando demasiado",0,2,7,0,0,1832851233213927544,,,"40256008,1915801717,1687984068,4353722955,1320661748,498970290,43971175,710243881409839104,221932544,1767300056569315328,1831093180407627776,1323798164,1384532486575820803,228171408,93938886,46398081,1545610440780169216,338653885,202303067,74015550,495102115,446093953,3365924892,450859699,168557941,298862867,309408222,3301285679,1497364184799096834,252783353","EmisorasUnidas,_ojoconmipisto,soy_502,pattyo502,CONAPgt,marnguate,Guatevision_tv,PublinewsGT,AztecaNoticiaGT,eP_investiga,vecinosz16,luisvengt,QuorumGT,TN23NOTICIAS,traficogt,karinapazGt,Josechic86,samuel_pz,mmendoza_GT,TelediarioGT,GuatemalaGob,NilrilesoR,oco_motora,Alex_balsells,lahoragt,JLFont001,jpdardon,justiciayagt,Zoom_502gt,PlazaPublicaGT",232.0,,,,,,1832851233213927544,CubReserva,Twitter for Android,0,0,0
1832797622265950456,2024-09-08 15:06:19+00:00,ElmerLandazuri7,1822024509375049731,ElmerIsBack🔴,"Elmer Is back again.
🥸
Cristiano, guatemalteco, empresario,opinologo, memerista,NS.

Defensor de los Derechos Humanos.🇬🇹🇪🇦",2024-08-09 21:38:18+00:00,61,132,1103,1975,0,378,Mejico,,False,False,,0,1825914107687547199,es,@traficogt Da la cara maldito net,0,0,0,0,0,1819462646070235270,,,93938886,traficogt,18.0,,,,,,1819462646070235270,traficogt,Twitter for Android,0,0,0
1832496499327947068,2024-09-07 19:09:46+00:00,molinerosed,2224026458,Edgar Molineros,,2013-12-01 01:55:57+00:00,69,330,13968,36406,1,57,,,False,False,,0,,und,@Noti_Atlantico @muniguate @bomberosmuni @BVoluntariosGT @TelediarioGT @T13Noticias @traficogt xxx,0,1,4,0,0,1832494313454088695,,,"1032020094237466624,94355727,404505766,306279394,74015550,112886016,93938886","Noti_Atlantico,muniguate,bomberosmuni,BVoluntariosGT,TelediarioGT,T13Noticias,traficogt",1968.0,,,,,,1832494313454088695,Noti_Atlantico,Twitter for Android,0,0,0
1832166823317356587,2024-09-06 21:19:45+00:00,Jul_Sando_1962,1535855283850776576,Julia Sandoval,,2022-06-12 05:24:13+00:00,515,1115,7736,152916,1,603,,,False,False,,0,,es,@traficogt Ni Cerca de ese precio! El descaro total y aberrante de la CLICA perversa.,0,0,0,0,0,1832165300231446534,,,93938886,traficogt,78.0,,,,,,1832165300231446534,traficogt,Twitter for Android,0,0,0
1832165300231446534,2024-09-06 21:13:42+00:00,traficogt,93938886,traficoGT,Noticias de ciudad de Guatemala,2009-12-01 20:42:19+00:00,314368,137,52385,3471,291,1292,Guatemala,,False,False,,0,,es,"Cuál es el valor real de ese terrenito donde estaba Pecos Bill?  $700,000?  No lo creo.",1,17,31,1,1,1832165300231446534,,,,,2671.0,1831497494850912630,2024-09-05 01:00:05+00:00,87101238,Sonny_Figueroa,,,,Twitter for Android,0,0,0
1831497494850912630,2024-09-05 01:00:05+00:00,Sonny_Figueroa,87101238,Sonny Figueroa,Periodista | Fundador de @VoxPopuliGuate y @SomosElCombo,2009-11-03 03:42:34+00:00,75932,38,5781,1608,119,1477,Guatemala,,False,True,,1,1653080147203964941,es,"Resulta que la @muniguate y el alcalde @RQuinonezL se quejan de que no tienen instalaciones para las escuelas municipales, pero omiten decir que venden terrenos municipales

Acá un hilo 🧵 de cómo la @muniguate vendió un terreno del Estado al @BancoIndustrial por Q5.5 millones https://t.co/Abz2aZrVRI",101,1126,2556,69,129,1831497494850912630,,,"94355727,991834302781456384,94355727,155964429","muniguate,RQuinonezL,muniguate,BancoIndustrial",163667.0,,,,,,,,Twitter for iPhone,1,0,0
1832081861977244056,2024-09-06 15:42:08+00:00,eeliezer1985,3313756851,Yopi,,2015-06-08 19:53:55+00:00,6,208,30,98,0,5,,,False,False,,0,,es,Arbol caído en carril Auxiliar de la Col. 4 de Febrero Zona 7. @amilcarmontejo @muniguate @traficogt @DTransitoPNC https://t.co/D4ggTV9Vsa,0,0,0,0,0,1832081861977244056,,,"372126670,94355727,93938886,604917414","amilcarmontejo,muniguate,traficogt,DTransitoPNC",25.0,,,,,,,,Twitter for Android,0,1,0
1832046071259750422,2024-09-06 13:19:55+00:00,traficogt,93938886,traficoGT,Noticias de ciudad de Guatemala,2009-12-01 20:42:19+00:00,314368,137,52385,3471,291,1292,Guatemala,,False,False,,0,,es,"¿Cuánto es el financiamiento electoral no registrado de @PartidoUne y @SandraTorresGUA, @MPguatemala? ¿Por qué razón no está en prisión preventiva Torres y con el caso bajo reserva?

Guatemaltecos: copien y publiquen en un nuevo post este texto. 

#MinisterioPúblicoGt",0,1,5,1,0,1832046071259750422,MinisterioPúblicoGt,,"1476238463032868880,605571056,609174347","PartidoUne,SandraTorresGUA,MPguatemala",859.0,,,,,,,,Twitter for Android,0,0,0
1831907990305485291,2024-09-06 04:11:14+00:00,GigantedeColch,896567204266770434,GigantedeColchones,"Tel. 31569883
gigantedecolchones@gmail.com",2017-08-13 03:00:53+00:00,30,542,111,160,0,48,Honduras/Gt,,False,False,,1,,es,"Esa ciudad no tiene Alcalde, no hay policía de Tránsito. Junto con el Alcalde de @scpmuni tienen un vergueo en el tráfico de salida de Pinula. Son ineptos @soy_502 ambos deben renunciar. @traficogt",0,0,0,0,0,1831907990305485291,,,"143108901,1687984068,93938886","scpmuni,soy_502,traficogt",54.0,1831407342401024242,2024-09-04 19:01:50+00:00,2500782616,viniciogutierr3,,,,Twitter for Android,0,0,0
1831407342401024242,2024-09-04 19:01:50+00:00,viniciogutierr3,2500782616,Vinicio Gutierrez,"Apasionado por la Comunicación. 
CSD MUNICIPAL. 
Cuenta personal.",2014-04-22 00:58:08+00:00,11926,205,15362,15536,37,8070,Guatemala,,False,False,,0,,es,"Camión sin frenos embiste varios vehículos bajando San José Pinula.

Se desconoce el número de personas heridas tras el percance. https://t.co/MbtUSSjKov",29,101,637,15,86,1831407342401024242,,,,,110085.0,,,,,,,,Twitter for iPhone,0,1,0
1831836613548372157,2024-09-05 23:27:37+00:00,GigantedeColch,896567204266770434,GigantedeColchones,"Tel. 31569883
gigantedecolchones@gmail.com",2017-08-13 03:00:53+00:00,30,542,111,160,0,48,Honduras/Gt,,False,False,,1,,es,@soy_502 El problema es que lo quieren solucionar con REVERSIBLES 1. deberían pensar en colocar oficinas del estado en carretera y que esos empleados no bajen a la ciudad. 2. Otra carretera de una solo vía para bajar. @BArevalodeLeon @COVIAL_CIV @traficogt,0,0,0,0,0,1831678671473799273,,,"1687984068,945378369818058752,612845237,93938886","soy_502,BArevalodeLeon,COVIAL_CIV,traficogt",113.0,,,,,,1831678671473799273,soy_502,Twitter for Android,0,0,0
1831717809992147347,2024-09-05 15:35:32+00:00,arthurShp_wf,1467115318149529602,Arthur Sh.,Rock Filosofía Programación,2021-12-04 12:55:39+00:00,25,68,3007,1184,1,470,,,False,False,,0,1721723569590141315,es,@traficogt Ya llora de una vez 🤡😂,0,0,0,0,0,1831497800154316841,,,93938886,traficogt,22.0,,,,,,1831497800154316841,traficogt,Twitter for Android,0,0,0
1831702603337531468,2024-09-05 14:35:06+00:00,carlosrkestler,1674409940,Carlos Kestler,Hago periodismo en @PlazaPublicaGT. Fellow #RedLATAM @DLatitudes & @IWMF. @StateIVLP alumni. @thomfound Young Journalist Award 22’ Runner-Up. Español/English.,2013-08-16 00:44:27+00:00,6722,804,5162,10010,17,810,Guatemala,,False,True,,1,1597394845105934336,und,@jpablo998af @traficogt @PlazaPublicaGT ¡Esooo!,0,0,0,0,0,1831432310799090137,,,"1470400596796751883,93938886,252783353","jpablo998af,traficogt,PlazaPublicaGT",32.0,,,,,,1831442761649951099,jpablo998af,Twitter for iPhone,0,0,0
1831691498955407618,2024-09-05 13:50:59+00:00,vir129,371901619,Virginia De Leon,Guatemalteca 🇬🇹 Runner y Veterinaria 🐶  Antigua Baseball ⚾️y  cafe ☕️️ es lo mio,2011-09-11 18:47:03+00:00,331,140,2513,4870,0,483,GUATEMALA,,False,False,,0,,es,"Hasta cuando los motoristas no respetaran las normas de tránsito!
Las autoridades ya deberían de regularlos
#yanomas  

@amilcarmontejo @muniguate @traficogt",0,0,0,0,0,1831691498955407618,yanomas,,"372126670,94355727,93938886","amilcarmontejo,muniguate,traficogt",38.0,,,,,,,,Twitter for iPhone,0,0,0
1831505239738085568,2024-09-05 01:30:51+00:00,bayronortega68,1323748334,BROSA,,2013-04-03 03:09:22+00:00,12,146,4232,436,1,11,Guatemala,,False,False,,0,,es,"@traficogt Hijos de pta no les importa la población, solo su bolsa y el caos",0,0,0,0,0,1831502657854566704,,,93938886,traficogt,36.0,,,,,,1831502657854566704,traficogt,Twitter for Android,0,0,0
1831502657854566704,2024-09-05 01:20:35+00:00,traficogt,93938886,traficoGT,Noticias de ciudad de Guatemala,2009-12-01 20:42:19+00:00,314368,137,52385,3471,291,1292,Guatemala,,False,False,,0,,es,"""Negoción"" asturias es su verdadero nombre.",1,0,6,0,0,1831502657854566704,,,,,1249.0,1831078418563129466,2024-09-03 21:14:49+00:00,1767300056569315328,eP_investiga,,,,Twitter for Android,0,0,0
1831078418563129466,2024-09-03 21:14:49+00:00,eP_investiga,1767300056569315328,eP investiga,Hacemos periodismo como un ejercicio democrático y de transparencia que busca incansablemente llegar a la verdad de los hechos con un enfoque crítico.,2024-03-11 21:23:12+00:00,13348,36,4174,175,25,1931,Guatemala,,False,True,,1,1826069610946273484,es,"#Ahora 🚨 | Decenas de repartidores de apps, choferes de tuc tucs, y conductores de Uber se manifiestan en el parque de Antigua Guatemala.

Protestan contra el alcalde Juan Manuel Asturias por su plan de distribuir tuc tucs eléctricos desde la municipalidad y por las estrictas multas que reciben al estacionarse para recoger o entregar pedidos, así como para dejar o recoger pasajeros, lo que obstaculiza su trabajo. 

Vía @jovannagarcon",11,71,241,8,3,1831078418563129466,Ahora,,,,18546.0,,,,,,,,Twitter for iPhone,3,0,0
1831497800154316841,2024-09-05 01:01:17+00:00,traficogt,93938886,traficoGT,Noticias de ciudad de Guatemala,2009-12-01 20:42:19+00:00,314368,137,52385,3471,291,1292,Guatemala,,False,False,,0,,es,A todo coche le llega su sábado y a los magistrados corruptos también.,1,7,16,0,0,1831497800154316841,,,,,1337.0,1831461150158127106,2024-09-04 22:35:39+00:00,1168656310751191042,Ricigt1,,,,Twitter for Android,0,0,0
